normalized,stemmed text,token_count,stemmed_list,polarity_score,polarity,polarity_num
"['menghapus', 'laah', 'unduh', 'mudah', 'pembayaran', 'pakai', 'gopay', 'hapus', 'metode', 'pembayarannya']","['hapus', 'laah', 'unduh', 'mudah', 'bayar', 'pakai', 'gopay', 'hapus', 'metode', 'bayar']",90,"['hapus', 'laah', 'unduh', 'mudah', 'bayar', 'pakai', 'gopay', 'hapus', 'metode', 'bayar']",-5,Negative,-1
"['klik', 'masuk', 'aplikasi', 'langsung', 'masuk', 'aplikasi', 'nama', 'pengguna', 'kata', 'sandi', 'aman', 'saldo', 'ulang', 'akunkartu', 'masuk', 'mohon', 'revisi', 'informasi', 'seperti', 'mobile', 'aplikasi', 'sejenis', 'halaman', 'button', 'masuk', 'aplikasi']","['klik', 'masuk', 'aplikasi', 'langsung', 'masuk', 'aplikasi', 'nama', 'guna', 'kata', 'sandi', 'aman', 'saldo', 'ulang', 'akunkartu', 'masuk', 'mohon', 'revisi', 'informasi', 'seperti', 'mobile', 'aplikasi', 'jenis', 'halaman', 'button', 'masuk', 'aplikasi']",259,"['klik', 'masuk', 'aplikasi', 'langsung', 'masuk', 'aplikasi', 'nama', 'guna', 'kata', 'sandi', 'aman', 'saldo', 'ulang', 'akunkartu', 'masuk', 'mohon', 'revisi', 'informasi', 'seperti', 'mobile', 'aplikasi', 'jenis', 'halaman', 'button', 'masuk', 'aplikasi']",-20,Negative,-1
"['beli', 'tiket', 'aplikasi', 'selesai', 'pembayaran', 'beli', 'tiket', 'bagaimana', 'petugasnya', 'petugas', 'memberi', 'informasi', 'beli', 'tiket', 'gunakan', 'aplikasi', 'terpaksa', 'beli', 'kartu', 'bawa', 'kartu', 'topup', 'kartu', 'multitrip', 'debit', 'abis', 'kartu', 'kepake']","['beli', 'tiket', 'aplikasi', 'selesai', 'bayar', 'beli', 'tiket', 'bagaimana', 'tugas', 'tugas', 'beri', 'informasi', 'beli', 'tiket', 'guna', 'aplikasi', 'paksa', 'beli', 'kartu', 'bawa', 'kartu', 'topup', 'kartu', 'multitrip', 'debit', 'abis', 'kartu', 'kepake']",265,"['beli', 'tiket', 'aplikasi', 'selesai', 'bayar', 'beli', 'tiket', 'bagaimana', 'tugas', 'tugas', 'beri', 'informasi', 'beli', 'tiket', 'guna', 'aplikasi', 'paksa', 'beli', 'kartu', 'bawa', 'kartu', 'topup', 'kartu', 'multitrip', 'debit', 'abis', 'kartu', 'kepake']",4,Positive,1
"['sudah', 'sampai', 'daftar', 'tidak', 'bisa', 'gagal', 'daftarnya', 'giliran', 'gunakan', 'data', 'langsung', 'tolong', 'tingkatkan']","['sudah', 'sampai', 'daftar', 'tidak', 'bisa', 'gagal', 'daftar', 'gilir', 'guna', 'data', 'langsung', 'tolong', 'tingkat']",123,"['sudah', 'sampai', 'daftar', 'tidak', 'bisa', 'gagal', 'daftar', 'gilir', 'guna', 'data', 'langsung', 'tolong', 'tingkat']",3,Positive,1
"['tidak', 'bisa', 'pakai', 'dana', 'memudahkan', 'menyulit', 'kan', 'tolong', 'adakan', 'metode', 'pembayaran', 'dompet', 'digital']","['tidak', 'bisa', 'pakai', 'dana', 'mudah', 'sulit', 'kan', 'tolong', 'adakan', 'metode', 'bayar', 'dompet', 'digital']",119,"['tidak', 'bisa', 'pakai', 'dana', 'mudah', 'sulit', 'kan', 'tolong', 'adakan', 'metode', 'bayar', 'dompet', 'digital']",2,Positive,1
"['aplikasi', 'dipakai', 'nonaktifkan', 'playstore', 'menyusahkan', 'pemberitahuan']","['aplikasi', 'pakai', 'nonaktif', 'playstore', 'susah', 'pemberitahuan']",72,"['aplikasi', 'pakai', 'nonaktif', 'playstore', 'susah', 'pemberitahuan']",-10,Negative,-1
"['sampah', 'habis', 'pembaruan', 'lihat', 'jadwal', 'beli', 'tiket', 'sibuk', 'kesalahan', 'mrtj', 'dumb']","['sampah', 'habis', 'baru', 'lihat', 'jadwal', 'beli', 'tiket', 'sibuk', 'salah', 'mrtj', 'dumb']",97,"['sampah', 'habis', 'baru', 'lihat', 'jadwal', 'beli', 'tiket', 'sibuk', 'salah', 'mrtj', 'dumb']",4,Positive,1
"['aplikasi', 'membantu', 'sekali', 'menyusahkan', 'masuk', 'aplikasi', 'berkali', 'terkadang', 'tidak', 'bisa', 'atur', 'ulang', 'coba', 'masuk', 'aplikasi', 'tidak', 'bisa', 'tolong', 'parah']","['aplikasi', 'bantu', 'sekali', 'susah', 'masuk', 'aplikasi', 'kali', 'terkadang', 'tidak', 'bisa', 'atur', 'ulang', 'coba', 'masuk', 'aplikasi', 'tidak', 'bisa', 'tolong', 'parah']",181,"['aplikasi', 'bantu', 'sekali', 'susah', 'masuk', 'aplikasi', 'kali', 'terkadang', 'tidak', 'bisa', 'atur', 'ulang', 'coba', 'masuk', 'aplikasi', 'tidak', 'bisa', 'tolong', 'parah']",-22,Negative,-1
"['daftartrus', 'aplikasi', 'kehapusdownload', 'ulang', 'masuk', 'aplikasi', 'bisamasa', 'ubah', 'emailbijimana']","['daftartrus', 'aplikasi', 'kehapusdownload', 'ulang', 'masuk', 'aplikasi', 'bisamasa', 'ubah', 'emailbijimana']",112,"['daftartrus', 'aplikasi', 'kehapusdownload', 'ulang', 'masuk', 'aplikasi', 'bisamasa', 'ubah', 'emailbijimana']",-11,Negative,-1
"['sebulan', 'gunakan', 'dana', 'gopay', 'copot', 'pemasangan']","['bulan', 'guna', 'dana', 'gopay', 'copot', 'pasang']",53,"['bulan', 'guna', 'dana', 'gopay', 'copot', 'pasang']",9,Positive,1
"['aplikasi', 'akun', 'email', 'nomor', 'telepon', 'gagal', 'akun']","['aplikasi', 'akun', 'email', 'nomor', 'telepon', 'gagal', 'akun']",66,"['aplikasi', 'akun', 'email', 'nomor', 'telepon', 'gagal', 'akun']",-8,Negative,-1
"['lupa', 'kata', 'sandi', 'masukkan', 'nomor', 'handphone', 'sudsh', 'dianggap', 'format', 'handphone', 'dimasukkan', 'salah']","['lupa', 'kata', 'sandi', 'masuk', 'nomor', 'handphone', 'sudsh', 'anggap', 'format', 'handphone', 'masuk', 'salah']",116,"['lupa', 'kata', 'sandi', 'masuk', 'nomor', 'handphone', 'sudsh', 'anggap', 'format', 'handphone', 'masuk', 'salah']",-10,Negative,-1
"['aplikasi', 'berfungsi', 'keluar', 'masuk', 'gagal', 'pendaftaran', 'gagal', 'sekarang', 'masuk', 'gagal']","['aplikasi', 'fungsi', 'keluar', 'masuk', 'gagal', 'daftar', 'gagal', 'sekarang', 'masuk', 'gagal']",99,"['aplikasi', 'fungsi', 'keluar', 'masuk', 'gagal', 'daftar', 'gagal', 'sekarang', 'masuk', 'gagal']",-24,Negative,-1
"['buka', 'tulisannya', 'pengembangan', 'lalu', 'suruh', 'matikan', 'sudah', 'menyalakan', 'ulang', 'buka']","['buka', 'tulis', 'kembang', 'lalu', 'suruh', 'mati', 'sudah', 'nyala', 'ulang', 'buka']",88,"['buka', 'tulis', 'kembang', 'lalu', 'suruh', 'mati', 'sudah', 'nyala', 'ulang', 'buka']",19,Positive,1
"['gunakan', 'aplikasi', 'pembaruan', 'mempersulit', 'pengguna', 'kecewa']","['guna', 'aplikasi', 'baru', 'sulit', 'guna', 'kecewa']",55,"['guna', 'aplikasi', 'baru', 'sulit', 'guna', 'kecewa']",-2,Negative,-1
"['aplikasi', 'berkali', 'kali', 'gagal', 'berbobot', 'aplikasi', 'seperti', 'payah']","['aplikasi', 'kali', 'kali', 'gagal', 'bobot', 'aplikasi', 'seperti', 'payah']",78,"['aplikasi', 'kali', 'kali', 'gagal', 'bobot', 'aplikasi', 'seperti', 'payah']",-11,Negative,-1
"['aplikasi', 'terkadang', 'kesalahan', 'pembayaran', 'tiket', 'muncul', 'barcode', 'saldo', 'terpotong', 'kecewa']","['aplikasi', 'terkadang', 'salah', 'bayar', 'tiket', 'muncul', 'barcode', 'saldo', 'potong', 'kecewa']",102,"['aplikasi', 'terkadang', 'salah', 'bayar', 'tiket', 'muncul', 'barcode', 'saldo', 'potong', 'kecewa']",-3,Negative,-1
"['validasi', 'email', 'akun', 'parah', 'pagi', 'siang', 'malam', 'dicoba', 'tetap', 'gagal']","['validasi', 'email', 'akun', 'parah', 'pagi', 'siang', 'malam', 'coba', 'tetap', 'gagal']",90,"['validasi', 'email', 'akun', 'parah', 'pagi', 'siang', 'malam', 'coba', 'tetap', 'gagal']",-4,Negative,-1
"['pembaruan', 'maret', 'aplikasi', 'freeze', 'splash', 'start', 'screen']","['baru', 'maret', 'aplikasi', 'freeze', 'splash', 'start', 'screen']",68,"['baru', 'maret', 'aplikasi', 'freeze', 'splash', 'start', 'screen']",-4,Negative,-1
"['pendaftaran', 'sulit', 'email', 'nomor', 'ponsel', 'sudah', 'benar', 'salah', 'twitter', 'gagal', 'aplikasi', 'gunanya']","['daftar', 'sulit', 'email', 'nomor', 'ponsel', 'sudah', 'benar', 'salah', 'twitter', 'gagal', 'aplikasi', 'guna']",114,"['daftar', 'sulit', 'email', 'nomor', 'ponsel', 'sudah', 'benar', 'salah', 'twitter', 'gagal', 'aplikasi', 'guna']",-5,Negative,-1
"['informasi', 'mengirim', 'nomor', 'konfirmasi', 'data', 'nomor', 'telepon', 'infokan', 'whats']","['informasi', 'kirim', 'nomor', 'konfirmasi', 'data', 'nomor', 'telepon', 'info', 'whats']",90,"['informasi', 'kirim', 'nomor', 'konfirmasi', 'data', 'nomor', 'telepon', 'info', 'whats']",1,Positive,1
"['aplikasi', 'saldo', 'sudah', 'kepotong', 'bermasalah', 'niat', 'haduh']","['aplikasi', 'saldo', 'sudah', 'potong', 'masalah', 'niat', 'haduh']",68,"['aplikasi', 'saldo', 'sudah', 'potong', 'masalah', 'niat', 'haduh']",-5,Negative,-1
"['suka', 'diperbarui', 'dibuka', 'aplikasi']","['suka', 'baru', 'buka', 'aplikasi']",36,"['suka', 'baru', 'buka', 'aplikasi']",2,Positive,1
"['sekali', 'aplikasi', 'masukkan', 'email', 'nomor', 'telepon', 'bnermlah', 'salah', 'melulu', 'padahal', 'sring', 'bget', 'mrtberharap', 'lebih', 'gampangmlah']","['sekali', 'aplikasi', 'masuk', 'email', 'nomor', 'telepon', 'bnermlah', 'salah', 'melulu', 'padahal', 'sring', 'bget', 'mrtberharap', 'lebih', 'gampangmlah']",158,"['sekali', 'aplikasi', 'masuk', 'email', 'nomor', 'telepon', 'bnermlah', 'salah', 'melulu', 'padahal', 'sring', 'bget', 'mrtberharap', 'lebih', 'gampangmlah']",-14,Negative,-1
"['aplikaainya', 'panik', 'gagal', 'load', 'server']","['aplikaainya', 'panik', 'gagal', 'load', 'server']",51,"['aplikaainya', 'panik', 'gagal', 'load', 'server']",-8,Negative,-1
"['pakai', 'mode', 'pengembanagn', 'mode', 'aktifkan', 'versi', 'aman']","['pakai', 'mode', 'pengembanagn', 'mode', 'aktif', 'versi', 'aman']",67,"['pakai', 'mode', 'pengembanagn', 'mode', 'aktif', 'versi', 'aman']",2,Positive,1
"['aplikasi', 'iniudah', 'installgiliran', 'masukkan', 'kode', 'kirim', 'kode']","['aplikasi', 'iniudah', 'installgiliran', 'masuk', 'kode', 'kirim', 'kode']",75,"['aplikasi', 'iniudah', 'installgiliran', 'masuk', 'kode', 'kirim', 'kode']",-11,Negative,-1
"['pembayaran', 'channel', 'beli', 'tiket', 'terbatas', 'metode', 'orang', 'gunakan']","['bayar', 'channel', 'beli', 'tiket', 'batas', 'metode', 'orang', 'guna']",73,"['bayar', 'channel', 'beli', 'tiket', 'batas', 'metode', 'orang', 'guna']",-4,Negative,-1
"['kesell', 'bngttt', 'bagus', 'pembayaran', 'dana', 'dihapus', 'ngeselin', 'bngtt']","['kesell', 'bngttt', 'bagus', 'bayar', 'dana', 'hapus', 'ngeselin', 'bngtt']",76,"['kesell', 'bngttt', 'bagus', 'bayar', 'dana', 'hapus', 'ngeselin', 'bngtt']",-1,Negative,-1
"['akun', 'daftar', 'ulang', 'bayar', 'pakai', 'dompet', 'berputar', 'seperti', 'gansing']","['akun', 'daftar', 'ulang', 'bayar', 'pakai', 'dompet', 'putar', 'seperti', 'gansing']",86,"['akun', 'daftar', 'ulang', 'bayar', 'pakai', 'dompet', 'putar', 'seperti', 'gansing']",1,Positive,1
"['coba', 'beli', 'tiket', 'metode', 'pembayarannya', 'benar', 'tidak', 'awaras']","['coba', 'beli', 'tiket', 'metode', 'bayar', 'benar', 'tidak', 'awaras']",72,"['coba', 'beli', 'tiket', 'metode', 'bayar', 'benar', 'tidak', 'awaras']",-3,Negative,-1
"['pembaruan', 'aplikasi', 'nya', 'metode', 'pembayarannya', 'ilangan', 'gunakan', 'umum', 'gopay']","['baru', 'aplikasi', 'nya', 'metode', 'bayar', 'ilangan', 'guna', 'umum', 'gopay']",82,"['baru', 'aplikasi', 'nya', 'metode', 'bayar', 'ilangan', 'guna', 'umum', 'gopay']",-6,Negative,-1
"['daftar', 'mentok', 'karena', 'tidak', 'dikirim', 'kirim']","['daftar', 'mentok', 'karena', 'tidak', 'kirim', 'kirim']",57,"['daftar', 'mentok', 'karena', 'tidak', 'kirim', 'kirim']",-8,Negative,-1
"['mohon', 'maaf', 'tolong', 'kasih', 'informasi', 'tutup', 'berapanya', 'tutup', 'minim', 'informasi', 'sekali', 'seperti', 'oktober', 'tutup', 'pesan', 'tiket', 'dateng', 'stasiunnya', 'tutup', 'tolong', 'tutup', 'aplikasi', 'diberi', 'notifikasi', 'beli', 'tiketudah', 'begitu', 'tidak', 'ada', 'notifbeli', 'tiket', 'tutup', 'dibeligabisa', 'uang', 'kembali']","['mohon', 'maaf', 'tolong', 'kasih', 'informasi', 'tutup', 'berapa', 'tutup', 'minim', 'informasi', 'sekali', 'seperti', 'oktober', 'tutup', 'pesan', 'tiket', 'dateng', 'stasiun', 'tutup', 'tolong', 'tutup', 'aplikasi', 'beri', 'notifikasi', 'beli', 'tiketudah', 'begitu', 'tidak', 'ada', 'notifbeli', 'tiket', 'tutup', 'dibeligabisa', 'uang', 'kembali']",354,"['mohon', 'maaf', 'tolong', 'kasih', 'informasi', 'tutup', 'berapa', 'tutup', 'minim', 'informasi', 'sekali', 'seperti', 'oktober', 'tutup', 'pesan', 'tiket', 'dateng', 'stasiun', 'tutup', 'tolong', 'tutup', 'aplikasi', 'beri', 'notifikasi', 'beli', 'tiketudah', 'begitu', 'tidak', 'ada', 'notifbeli', 'tiket', 'tutup', 'dibeligabisa', 'uang', 'kembali']",2,Positive,1
"['korban', 'sales', 'multitrip', 'card', 'uang', 'elektronik', 'card', 'beli', 'multitrip', 'card', 'dipakai', 'dibusway', 'transaksi', 'uang', 'elektronik']","['korban', 'sales', 'multitrip', 'card', 'uang', 'elektronik', 'card', 'beli', 'multitrip', 'card', 'pakai', 'dibusway', 'transaksi', 'uang', 'elektronik']",155,"['korban', 'sales', 'multitrip', 'card', 'uang', 'elektronik', 'card', 'beli', 'multitrip', 'card', 'pakai', 'dibusway', 'transaksi', 'uang', 'elektronik']",2,Positive,1
"['mempermudah', 'mempersulit', 'pembayaran', 'dompet', 'digital', 'dihapus', 'aneh']","['mudah', 'sulit', 'bayar', 'dompet', 'digital', 'hapus', 'aneh']",65,"['mudah', 'sulit', 'bayar', 'dompet', 'digital', 'hapus', 'aneh']",6,Positive,1
"['gunakan', 'qris', 'dana', 'gopay', 'ruwet', 'tolong', 'jangkauannya', 'luas', 'terima', 'kasih']","['guna', 'qris', 'dana', 'gopay', 'ruwet', 'tolong', 'jangkau', 'luas', 'terima', 'kasih']",90,"['guna', 'qris', 'dana', 'gopay', 'ruwet', 'tolong', 'jangkau', 'luas', 'terima', 'kasih']",11,Positive,1
"['sudah', 'pakai', 'dompet', 'seperti', 'sumpah', 'pakai', 'astrapay', 'isaku', 'sulit']","['sudah', 'pakai', 'dompet', 'seperti', 'sumpah', 'pakai', 'astrapay', 'isa', 'sulit']",86,"['sudah', 'pakai', 'dompet', 'seperti', 'sumpah', 'pakai', 'astrapay', 'isa', 'sulit']",5,Positive,1
"['down', 'grade', 'pelanggan', 'dipermudah', 'akses', 'transportasi', 'beli', 'tiket', 'dana', 'gopay', 'masyarakat', 'menggunakannya', 'juli', 'dihilangkan', 'coba', 'belajar', 'commuter', 'sekarang', 'jujur', 'kecewa']","['down', 'grade', 'langgan', 'mudah', 'akses', 'transportasi', 'beli', 'tiket', 'dana', 'gopay', 'masyarakat', 'guna', 'juli', 'hilang', 'coba', 'ajar', 'commuter', 'sekarang', 'jujur', 'kecewa']",195,"['down', 'grade', 'langgan', 'mudah', 'akses', 'transportasi', 'beli', 'tiket', 'dana', 'gopay', 'masyarakat', 'guna', 'juli', 'hilang', 'coba', 'ajar', 'commuter', 'sekarang', 'jujur', 'kecewa']",22,Positive,1
"['fasilitas', 'tunggu', 'minim', 'stasiun', 'fasilitas', 'nya', 'gembel']","['fasilitas', 'tunggu', 'minim', 'stasiun', 'fasilitas', 'nya', 'gembel']",73,"['fasilitas', 'tunggu', 'minim', 'stasiun', 'fasilitas', 'nya', 'gembel']",-3,Negative,-1
"['aplikasi', 'jelasudah', 'dimasukin', 'otpnya', 'benar', 'tetap', 'pemilik', 'negara', 'kualitas', 'jelek', 'duitnya', 'korup']","['aplikasi', 'jelasudah', 'dimasukin', 'otpnya', 'benar', 'tetap', 'milik', 'negara', 'kualitas', 'jelek', 'duit', 'korup']",123,"['aplikasi', 'jelasudah', 'dimasukin', 'otpnya', 'benar', 'tetap', 'milik', 'negara', 'kualitas', 'jelek', 'duit', 'korup']",-4,Negative,-1
"['sistemnya', 'langsung', 'potong', 'saldo', 'dana', 'harus', 'beli', 'tiket', 'perjalanan', 'bayar', 'pakai', 'dana', 'repotttt', 'pulang', 'bepergian', 'pakai', 'mempermudah']","['sistem', 'langsung', 'potong', 'saldo', 'dana', 'harus', 'beli', 'tiket', 'jalan', 'bayar', 'pakai', 'dana', 'repotttt', 'pulang', 'pergi', 'pakai', 'mudah']",159,"['sistem', 'langsung', 'potong', 'saldo', 'dana', 'harus', 'beli', 'tiket', 'jalan', 'bayar', 'pakai', 'dana', 'repotttt', 'pulang', 'pergi', 'pakai', 'mudah']",10,Positive,1
"['masuk', 'aplikasi', 'akun', 'google', 'daftar', 'akun', 'konfirmasi', 'masuk', 'niat', 'aplikasi']","['masuk', 'aplikasi', 'akun', 'google', 'daftar', 'akun', 'konfirmasi', 'masuk', 'niat', 'aplikasi']",100,"['masuk', 'aplikasi', 'akun', 'google', 'daftar', 'akun', 'konfirmasi', 'masuk', 'niat', 'aplikasi']",-10,Negative,-1
"['ruwet', 'sekali', 'topup', 'berkembang', 'aplikasi']","['ruwet', 'sekali', 'topup', 'kembang', 'aplikasi']",51,"['ruwet', 'sekali', 'topup', 'kembang', 'aplikasi']",-6,Negative,-1
"['pembayaran', 'pakai', 'kesalahan', 'tidak', 'bisa', 'beli', 'tiket']","['bayar', 'pakai', 'salah', 'tidak', 'bisa', 'beli', 'tiket']",61,"['bayar', 'pakai', 'salah', 'tidak', 'bisa', 'beli', 'tiket']",-6,Negative,-1
"['pakai', 'gopay', 'langsung', 'copot', 'pemasangan', 'minat']","['pakai', 'gopay', 'langsung', 'copot', 'pasang', 'minat']",58,"['pakai', 'gopay', 'langsung', 'copot', 'pasang', 'minat']",12,Positive,1
"['pelayanan', 'buruktidak', 'pemberitahuan', 'pemberangkatan', 'malam', 'hbsudh', 'beli', 'tiket', 'hanguskecewa', 'intinyamrt', 'perbaiki', 'layanannya']","['layan', 'buruktidak', 'pemberitahuan', 'berangkat', 'malam', 'hbsudh', 'beli', 'tiket', 'hanguskecewa', 'intinyamrt', 'baik', 'layan']",136,"['layan', 'buruktidak', 'pemberitahuan', 'berangkat', 'malam', 'hbsudh', 'beli', 'tiket', 'hanguskecewa', 'intinyamrt', 'baik', 'layan']",1,Positive,1
"['pembaruan', 'sampah', 'aplikasi', 'berguna', 'bayar', 'pakai', 'dompet', 'digital', 'astra', 'bank', 'saja', 'sarat', 'kepentingan', 'perusahaan', 'memikirkan', 'kepentingan', 'masyarakat', 'bumn', 'transportasi', 'pemilik', 'negaradaerah', 'personal', 'lucunya', 'negeri', 'parah', 'kacau', 'penuh', 'kepentingan', 'pribadi']","['baru', 'sampah', 'aplikasi', 'guna', 'bayar', 'pakai', 'dompet', 'digital', 'astra', 'bank', 'saja', 'sarat', 'penting', 'usaha', 'pikir', 'penting', 'masyarakat', 'bumn', 'transportasi', 'milik', 'negaradaerah', 'personal', 'lucu', 'negeri', 'parah', 'kacau', 'penuh', 'penting', 'pribadi']",293,"['baru', 'sampah', 'aplikasi', 'guna', 'bayar', 'pakai', 'dompet', 'digital', 'astra', 'bank', 'saja', 'sarat', 'penting', 'usaha', 'pikir', 'penting', 'masyarakat', 'bumn', 'transportasi', 'milik', 'negaradaerah', 'personal', 'lucu', 'negeri', 'parah', 'kacau', 'penuh', 'penting', 'pribadi']",1,Positive,1
"['mode', 'pembayarannya', 'terbatas', 'tolong', 'perluas']","['mode', 'bayar', 'batas', 'tolong', 'luas']",44,"['mode', 'bayar', 'batas', 'tolong', 'luas']",4,Positive,1
"['angin', 'hujan', 'konfirmasi', 'muncul', 'pesan', 'nomor', 'blokir', 'menit']","['angin', 'hujan', 'konfirmasi', 'muncul', 'pesan', 'nomor', 'blokir', 'menit']",79,"['angin', 'hujan', 'konfirmasi', 'muncul', 'pesan', 'nomor', 'blokir', 'menit']",4,Positive,1
"['tidak', 'bisa', 'hubungkan', 'gopay']","['tidak', 'bisa', 'hubung', 'gopay']",36,"['tidak', 'bisa', 'hubung', 'gopay']",-4,Negative,-1
"['daftar', 'masukkan', 'kata', 'sandi', 'gagal']","['daftar', 'masuk', 'kata', 'sandi', 'gagal']",45,"['daftar', 'masuk', 'kata', 'sandi', 'gagal']",-7,Negative,-1
"['jelek', 'bayar', 'pakai', 'bank', 'saja', 'astrapay', 'bayak', 'jenis', 'pembayaran']","['jelek', 'bayar', 'pakai', 'bank', 'saja', 'astrapay', 'bayak', 'jenis', 'bayar']",82,"['jelek', 'bayar', 'pakai', 'bank', 'saja', 'astrapay', 'bayak', 'jenis', 'bayar']",-6,Negative,-1
"['daftar', 'tidak', 'masukmasuk', 'sandi', 'smsnyatingkatin', 'permudah', 'daftar']","['daftar', 'tidak', 'masukmasuk', 'sandi', 'smsnyatingkatin', 'mudah', 'daftar']",80,"['daftar', 'tidak', 'masukmasuk', 'sandi', 'smsnyatingkatin', 'mudah', 'daftar']",1,Positive,1
"['kode', 'dikirim', 'masuk', 'aplikasi', 'google', 'parah']","['kode', 'kirim', 'masuk', 'aplikasi', 'google', 'parah']",57,"['kode', 'kirim', 'masuk', 'aplikasi', 'google', 'parah']",-13,Negative,-1
"['metode', 'pembayaran', 'terbatas', 'saku', 'gunakan']","['metode', 'bayar', 'batas', 'saku', 'guna']",44,"['metode', 'bayar', 'batas', 'saku', 'guna']",-6,Negative,-1
"['kesalahan', 'pembayaran', 'metode', 'isaku', 'tolonglah', 'perbaiki', 'bermasalah', 'pagi', 'merugikan', 'pengguna']","['salah', 'bayar', 'metode', 'isa', 'tolong', 'baik', 'masalah', 'pagi', 'rugi', 'guna']",88,"['salah', 'bayar', 'metode', 'isa', 'tolong', 'baik', 'masalah', 'pagi', 'rugi', 'guna']",-9,Negative,-1
"['payah', 'tidak', 'niat', 'tidak', 'gayaan', 'sulit']","['payah', 'tidak', 'niat', 'tidak', 'gaya', 'sulit']",52,"['payah', 'tidak', 'niat', 'tidak', 'gaya', 'sulit']",-10,Negative,-1
"['instal', 'langsung', 'hapus', 'opsi', 'pembayaran']","['instal', 'langsung', 'hapus', 'opsi', 'bayar']",48,"['instal', 'langsung', 'hapus', 'opsi', 'bayar']",1,Positive,1
"['juli', 'dipersulit', 'copot', 'pemasangan', 'metode', 'gopay', 'tersedia']","['juli', 'sulit', 'copot', 'pasang', 'metode', 'gopay', 'sedia']",64,"['juli', 'sulit', 'copot', 'pasang', 'metode', 'gopay', 'sedia']",2,Positive,1
"['design', 'uxnya', 'buruk']","['design', 'uxnya', 'buruk']",28,"['design', 'uxnya', 'buruk']",-5,Negative,-1
"['aplikasi', 'kesalahan', 'berharap', 'diperbaiki', 'secepatnya']","['aplikasi', 'salah', 'harap', 'baik', 'cepat']",47,"['aplikasi', 'salah', 'harap', 'baik', 'cepat']",1,Positive,1
"['parah', 'aplikasi', 'daftar', 'masukkan', 'nomor', 'email']","['parah', 'aplikasi', 'daftar', 'masuk', 'nomor', 'email']",58,"['parah', 'aplikasi', 'daftar', 'masuk', 'nomor', 'email']",-11,Negative,-1
"['tolong', 'kembalikan', 'dompet', 'digital', 'gunakan', 'gopay', 'praktis']","['tolong', 'kembali', 'dompet', 'digital', 'guna', 'gopay', 'praktis']",70,"['tolong', 'kembali', 'dompet', 'digital', 'guna', 'gopay', 'praktis']",8,Positive,1
"['aplikasi', 'coba', 'padahal', 'sudah', 'beberapa', 'terkadang', 'unduh', 'tetap']","['aplikasi', 'coba', 'padahal', 'sudah', 'beberapa', 'terkadang', 'unduh', 'tetap']",83,"['aplikasi', 'coba', 'padahal', 'sudah', 'beberapa', 'terkadang', 'unduh', 'tetap']",7,Positive,1
"['aplikasi', 'gunakan']","['aplikasi', 'guna']",20,"['aplikasi', 'guna']",-3,Negative,-1
"['sekuriti', 'kasar', 'sekali', 'negur', 'pakai', 'masker', 'bos', 'masker', 'buka', 'sebentar', 'sesak', 'kejadiannya', 'stasiun', 'dukuh']","['sekuriti', 'kasar', 'sekali', 'negur', 'pakai', 'masker', 'bos', 'masker', 'buka', 'sebentar', 'sesak', 'jadi', 'stasiun', 'dukuh']",133,"['sekuriti', 'kasar', 'sekali', 'negur', 'pakai', 'masker', 'bos', 'masker', 'buka', 'sebentar', 'sesak', 'jadi', 'stasiun', 'dukuh']",1,Positive,1
"['saldonya', 'aplikasi', 'gunakan', 'dompet']","['saldo', 'aplikasi', 'guna', 'dompet']",39,"['saldo', 'aplikasi', 'guna', 'dompet']",-1,Negative,-1
"['sayang', 'tekan', 'masuk', 'aplikasi', 'masuk']","['sayang', 'tekan', 'masuk', 'aplikasi', 'masuk']",49,"['sayang', 'tekan', 'masuk', 'aplikasi', 'masuk']",-6,Negative,-1
"['ruwet', 'kode', 'angka', 'verifikasi', 'memindai', 'link', 'sederhana', 'goyang', 'hanya', 'perlu', 'memindai', 'tolong', 'permudah', 'sistem']","['ruwet', 'kode', 'angka', 'verifikasi', 'pindai', 'link', 'sederhana', 'goyang', 'hanya', 'perlu', 'pindai', 'tolong', 'mudah', 'sistem']",138,"['ruwet', 'kode', 'angka', 'verifikasi', 'pindai', 'link', 'sederhana', 'goyang', 'hanya', 'perlu', 'pindai', 'tolong', 'mudah', 'sistem']",-6,Negative,-1
"['salah', 'klik', 'beli', 'tiket', 'tidak', 'bisa', 'uang', 'kembali', 'parah', 'tidak', 'bisa', 'batal']","['salah', 'klik', 'beli', 'tiket', 'tidak', 'bisa', 'uang', 'kembali', 'parah', 'tidak', 'bisa', 'batal']",105,"['salah', 'klik', 'beli', 'tiket', 'tidak', 'bisa', 'uang', 'kembali', 'parah', 'tidak', 'bisa', 'batal']",-22,Negative,-1
